Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Lat Pulldown (Cable)",2,88.0,10,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Lat Pulldown (Cable)",3,93.0,7,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Hammer Strength Row",1,90.0,12,0,0,"",,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Hammer Strength Row",2,140.0,12,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Seated Row (Machine)",1,120.0,12,0,0,"",,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Seated Row (Machine)",2,130.0,6,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Seated Row (Machine)",3,140.0,4,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Hammer Curl (Dumbbell)",1,25.0,7,0,0,"",,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Hammer Curl (Dumbbell)",2,25.0,6,0,0,,,
2024-04-20 22:44:14,"Evening Workout",1h 22m,"Hammer Curl (Dumbbell)",3,25.0,6,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Chest Press (Machine)",1,110.0,9,0,0,"","",
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Chest Press (Machine)",2,120.0,5,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Incline Bench Press (Smith Machine)",1,90.0,5,0,0,"",,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Incline Bench Press (Smith Machine)",2,90.0,5,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Shoulder Press (Plate Loaded)",1,80.0,6,0,0,"",,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Shoulder Press (Plate Loaded)",2,80.0,5,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Shoulder Press (Plate Loaded)",3,80.0,5,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Triceps Extension (Cable)",1,66.0,12,0,0,"",,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Triceps Extension (Cable)",2,71.0,10,0,0,,,
2024-04-22 15:38:40,"Afternoon Workout",1h 38m,"Triceps Extension (Cable)",3,77.0,7,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Lat Pulldown (Cable)",1,93.0,9,0,0,"","",
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Lat Pulldown (Cable)",2,71.0,8,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Lat Pulldown (Cable)",3,71.0,8,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Seated Row (Cable)",1,88.0,12,0,0,"",,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Seated Row (Cable)",2,99.0,12,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Seated Row (Cable)",3,104.0,10,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Reverse Fly (Cable)",1,30.0,10,0,0,"",,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Reverse Fly (Cable)",2,30.0,9,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Reverse Fly (Cable)",3,30.0,8,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Preacher Curl (Machine)",1,60.0,7,0,0,"",,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Preacher Curl (Machine)",2,60.0,6,0,0,,,
2024-04-23 20:51:45,"Evening Workout",1h 30m,"Preacher Curl (Machine)",3,60.0,5,0,0,,,
2024-04-24 19:19:21,"Evening Workout",48m,"Lying Leg Curl (Machine)",1,80.0,10,0,0,"","",
2024-04-24 19:19:21,"Evening Workout",48m,"Lying Leg Curl (Machine)",2,90.0,11,0,0,,,
2024-04-24 19:19:21,"Evening Workout",48m,"Hack Squat",1,140.0,7,0,0,"",,
2024-04-24 19:19:21,"Evening Workout",48m,"Hack Squat",2,140.0,6,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Chest Press (Machine)",1,120.0,6,0,0,"","",
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Chest Press (Machine)",2,120.0,7,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Incline Chest Press (Machine)",1,120.0,3,0,0,"",,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Incline Chest Press (Machine)",2,100.0,6,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Lateral Raise (Machine)",1,65.0,5,0,0,"",,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Lateral Raise (Machine)",2,60.0,5,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Lateral Raise (Machine)",3,55.0,7,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Triceps Extension (Cable)",1,60.0,7,0,0,"",,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Triceps Extension (Cable)",2,50.0,12,0,0,,,
2024-04-30 16:43:10,"Afternoon Workout",1h 22m,"Triceps Extension (Cable)",3,60.0,7,0,0,,,
2024-05-01 19:50:18,"Evening Workout",53m,"Lat Pulldown (Cable)",1,71.0,12,0,0,"","",
2024-05-01 19:50:18,"Evening Workout",53m,"Lat Pulldown (Cable)",2,82.0,10,0,0,,,
2024-05-01 19:50:18,"Evening Workout",53m,"Lat Pulldown (Cable)",3,82.0,15,0,0,,,
2024-05-01 19:50:18,"Evening Workout",53m,"Iso-Lateral Row (Machine)",1,110.0,12,0,0,"",,
2024-05-01 19:50:18,"Evening Workout",53m,"Iso-Lateral Row (Machine)",2,140.0,10,0,0,,,
2024-05-01 19:50:18,"Evening Workout",53m,"Seated Row (Machine)",1,130.0,12,0,0,"",,
2024-05-01 19:50:18,"Evening Workout",53m,"Seated Row (Machine)",2,140.0,12,0,0,,,
2024-05-01 19:50:18,"Evening Workout",53m,"Hammer Curl (Dumbbell)",1,30.0,4,0,0,"",,
2024-05-05 20:12:22,"Evening Workout",1h,"Incline Bench Press (Smith Machine)",1,90.0,4,0,0,"","",
2024-05-05 20:12:22,"Evening Workout",1h,"Incline Bench Press (Smith Machine)",2,70.0,9,0,0,,,
2024-05-05 20:12:22,"Evening Workout",1h,"Chest Press (Machine)",1,120.0,7,0,0,"",,
2024-05-05 20:12:22,"Evening Workout",1h,"Chest Press (Machine)",2,120.0,6,0,0,,,
2024-05-05 20:12:22,"Evening Workout",1h,"Lateral Raise (Machine)",1,55.0,10,0,0,"",,
2024-05-05 20:12:22,"Evening Workout",1h,"Lateral Raise (Machine)",2,60.0,7,0,0,,,
2024-05-05 20:12:22,"Evening Workout",1h,"Lateral Raise (Machine)",3,60.0,7,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Lat Pulldown (Cable)",1,88.0,12,0,0,"","",
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Lat Pulldown (Cable)",2,93.0,12,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Lat Pulldown (Cable)",3,99.0,8,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Seated Row (Cable)",1,99.0,11,0,0,"",,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Seated Row (Cable)",2,104.0,10,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Seated Row (Machine)",1,100.0,12,0,0,"",,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Seated Row (Machine)",2,110.0,12,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Seated Row (Machine)",3,120.0,8,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Bicep Curl (Cable)",1,50.0,12,0,0,"",,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Bicep Curl (Cable)",2,60.0,12,0,0,,,
2024-05-06 19:13:24,"Evening Workout",1h 12m,"Bicep Curl (Cable)",3,70.0,8,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Pendulum Squats",1,35.0,8,0,0,"","",
2024-05-07 19:22:49,"Evening Workout",59m,"Pendulum Squats",2,40.0,6,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Pendulum Squats",3,40.0,5,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Seated Leg Curl (Machine)",1,80.0,6,0,0,"",,
2024-05-07 19:22:49,"Evening Workout",59m,"Seated Leg Curl (Machine)",2,65.0,8,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Seated Leg Curl (Machine)",3,65.0,8,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Leg Extension (Machine)",1,100.0,10,0,0,"",,
2024-05-07 19:22:49,"Evening Workout",59m,"Leg Extension (Machine)",2,105.0,7,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Leg Extension (Machine)",3,105.0,6,0,0,,,
2024-05-07 19:22:49,"Evening Workout",59m,"Seated Calf Raise (Plate Loaded)",1,45.0,12,0,0,"",,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Incline Bench Press (Smith Machine)",1,70.0,12,0,0,"","",
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Incline Bench Press (Smith Machine)",2,80.0,7,0,0,,,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Chest Press (Machine)",1,120.0,11,0,0,"",,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Chest Press (Machine)",2,140.0,5,0,0,,,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Lateral Raise (Machine)",1,55.0,9,0,0,"",,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Lateral Raise (Machine)",2,55.0,9,0,0,,,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Lateral Raise (Machine)",3,55.0,9,0,0,,,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Triceps Extension (Cable)",1,40.0,12,0,0,"",,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Triceps Extension (Cable)",2,40.0,12,0,0,,,
2024-05-09 15:38:11,"Afternoon Workout",1h 20m,"Triceps Extension (Cable)",3,50.0,12,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Lat Pulldown (Cable)",1,99.0,10,0,0,"","",
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Lat Pulldown (Cable)",2,104.0,8,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Cable)",1,110.0,9,0,0,"",,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Cable)",2,115.0,8,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Cable)",3,121.0,7,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Machine)",1,130.0,8,0,0,"",,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Machine)",2,130.0,9,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Seated Row (Machine)",3,130.0,7,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Preacher Curl (Machine)",1,50.0,9,0,0,"",,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Preacher Curl (Machine)",2,50.0,9,0,0,,,
2024-05-13 15:49:36,"Afternoon Workout",1h 20m,"Preacher Curl (Machine)",3,50.0,7,0,0,,,
2024-05-14 19:29:03,"Evening Workout",58m,"Seated Leg Curl (Machine)",1,65.0,10,0,0,"","",
2024-05-14 19:29:03,"Evening Workout",58m,"Seated Leg Curl (Machine)",2,65.0,12,0,0,,,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Press",1,90.0,12,0,0,"",,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Press",2,180.0,12,0,0,,,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Press",3,230.0,12,0,0,,,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Extension (Machine)",1,60.0,12,0,0,"",,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Extension (Machine)",2,70.0,12,0,0,,,
2024-05-14 19:29:03,"Evening Workout",58m,"Leg Extension (Machine)",3,80.0,12,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Chest Press (Machine)",1,140.0,7,0,0,"","",
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Chest Press (Machine)",2,140.0,5,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Chest Fly",1,70.0,13,0,0,"",,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Chest Fly",2,80.0,12,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Chest Fly",3,90.0,10,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Shoulder Press (Plate Loaded)",1,80.0,6,0,0,"",,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Shoulder Press (Plate Loaded)",2,70.0,7,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Shoulder Press (Plate Loaded)",3,70.0,6,0,0,,,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",1,66.0,12,0,0,"",,
2024-05-16 21:06:28,"Evening Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",2,71.0,8,0,0,,,
2024-05-31 12:42:35,"Midday Workout",59m,"Chest Press (Machine)",1,110.0,8,0,0,"","",
2024-05-31 12:42:35,"Midday Workout",59m,"Chest Press (Machine)",2,120.0,6,0,0,,,
2024-05-31 12:42:35,"Midday Workout",59m,"Incline Chest Press (Machine)",1,100.0,7,0,0,"",,
2024-05-31 12:42:35,"Midday Workout",59m,"Incline Chest Press (Machine)",2,100.0,7,0,0,,,
2024-05-31 12:42:35,"Midday Workout",59m,"Lateral Raise (Machine)",1,55.0,9,0,0,"",,
2024-05-31 12:42:35,"Midday Workout",59m,"Lateral Raise (Machine)",2,60.0,5,0,0,,,
2024-05-31 12:42:35,"Midday Workout",59m,"Lateral Raise (Machine)",3,60.0,5,0,0,,,
2024-05-31 12:42:35,"Midday Workout",59m,"Triceps Extension (Cable)",1,60.0,12,0,0,"",,
2024-05-31 12:42:35,"Midday Workout",59m,"Triceps Extension (Cable)",2,70.0,10,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Lat Pulldown (Cable)",1,99.0,11,0,0,"","",
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Lat Pulldown (Cable)",2,104.0,8,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Lat Pulldown (Cable)",3,104.0,8,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Iso-Lateral Row (Machine)",1,95.0,5,0,0,"",,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Iso-Lateral Row (Machine)",2,90.0,6,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Seated Row (Machine)",1,130.0,10,0,0,"",,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Seated Row (Machine)",2,130.0,9,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Seated Row (Machine)",3,130.0,9,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Preacher Curl (Machine)",1,50.0,10,0,0,"",,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Preacher Curl (Machine)",2,50.0,8,0,0,,,
2024-06-01 11:35:42,"Morning Workout",1h 30m,"Preacher Curl (Machine)",3,50.0,9,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Chest Press (Machine)",1,90.0,12,0,0,"","",
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Chest Press (Machine)",2,100.0,12,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Chest Fly",1,80.0,12,0,0,"",,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Chest Fly",2,90.0,10,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Chest Fly",3,90.0,6,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Lateral Raise (Machine)",1,50.0,10,0,0,"",,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Lateral Raise (Machine)",2,50.0,9,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Lateral Raise (Machine)",3,50.0,9,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Triceps Extension (Cable)",1,50.0,15,0,0,"",,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Triceps Extension (Cable)",2,60.0,12,0,0,,,
2024-07-01 19:48:51,"Evening Workout",1h 38m,"Triceps Extension (Cable)",3,70.0,7,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Lat Pulldown (Cable)",1,88.0,12,0,0,"","",
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Lat Pulldown (Cable)",2,77.0,15,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Lat Pulldown (Cable)",3,66.0,15,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Iso-Lateral Row (Machine)",1,45.0,12,0,0,"",,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Iso-Lateral Row (Machine)",2,50.0,12,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Iso-Lateral Row (Machine)",3,50.0,15,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Reverse Fly (Cable)",1,13.0,10,0,0,"",,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Reverse Fly (Cable)",2,13.0,9,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Reverse Fly (Cable)",3,13.0,8,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Preacher Curl (Machine)",1,40.0,8,0,0,"",,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Preacher Curl (Machine)",2,40.0,9,0,0,,,
2024-07-02 17:28:00,"Afternoon Workout",1h 26m,"Preacher Curl (Machine)",3,40.0,8,0,0,,,
2024-07-03 16:03:30,"Afternoon Workout",31m,"Squat (Smith Machine)",1,50.0,8,0,0,"","",
2024-07-03 16:03:30,"Afternoon Workout",31m,"Squat (Smith Machine)",2,50.0,8,0,0,,,
2024-07-03 16:03:30,"Afternoon Workout",31m,"Leg Extension (Machine)",1,40.0,15,0,0,"",,
2024-07-03 16:03:30,"Afternoon Workout",31m,"Leg Extension (Machine)",2,50.0,15,0,0,,,
2024-07-03 16:03:30,"Afternoon Workout",31m,"Leg Extension (Machine)",3,60.0,15,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Chest Press (Machine)",1,110.0,12,0,0,"","",
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Chest Press (Machine)",2,120.0,6,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Chest Fly",1,90.0,10,0,0,"",,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Chest Fly",2,90.0,9,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Shoulder Press (Plate Loaded)",1,70.0,8,0,0,"",,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Shoulder Press (Plate Loaded)",2,70.0,8,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Shoulder Press (Plate Loaded)",3,70.0,7,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Cable Pulldown",1,40.0,15,0,0,"",,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Cable Pulldown",2,50.0,14,0,0,,,
2024-07-06 13:02:46,"Midday Workout",1h 18m,"Cable Pulldown",3,60.0,12,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"","",
2024-07-07 14:53:51,"Afternoon Workout",54m,"Lat Pulldown (Cable)",2,110.0,7,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Lat Pulldown (Cable)",3,105.0,7,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Seated Row (Machine)",1,90.0,15,0,0,"",,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Seated Row (Machine)",2,100.0,15,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Seated Row (Machine)",3,110.0,9,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Preacher Curl (Machine)",1,50.0,12,0,0,"",,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Preacher Curl (Machine)",2,65.0,10,0,0,,,
2024-07-07 14:53:51,"Afternoon Workout",54m,"Preacher Curl (Machine)",3,70.0,8,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Incline Bench Press (Smith Machine)",1,70.0,10,0,0,"","",
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Incline Bench Press (Smith Machine)",2,70.0,12,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Chest Fly",1,100.0,10,0,0,"",,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Chest Fly",2,100.0,9,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Lateral Raise (Machine)",1,55.0,10,0,0,"",,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Lateral Raise (Machine)",2,55.0,9,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Lateral Raise (Machine)",3,55.0,9,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,15,0,0,"",,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,6,0,0,,,
2024-07-09 19:30:53,"Evening Workout",1h 22m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,15,0,0,,,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Lat Pulldown (Cable)",1,110.0,5,0,0,"","",
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Lat Pulldown (Cable)",2,99.0,9,0,0,,,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Iso-Lateral Row (Machine)",1,90.0,4,0,0,"",,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Iso-Lateral Row (Machine)",2,80.0,8,0,0,,,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Iso-Lateral Row (Machine)",3,80.0,8,0,0,,,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Seated Row (Machine)",1,110.0,12,0,0,"",,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Seated Row (Machine)",2,120.0,10,0,0,,,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Preacher Curl (Machine)",1,70.0,1,0,0,"",,
2024-07-16 00:38:57,"Midnight Workout",1h 19m,"Preacher Curl (Machine)",2,60.0,5,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Chest Press (Machine)",1,110.0,8,0,0,"","",
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Chest Press (Machine)",2,120.0,7,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Incline Bench Press (Barbell)",1,74.99999999999999,6,0,0,"",,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Incline Bench Press (Barbell)",2,74.99999999999999,6,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Lateral Raise (Cable)",3,10.0,9,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,88.0,6,0,0,"",,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",2,77.0,12,0,0,,,
2024-08-08 13:26:41,"Midday Workout",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",3,88.0,10,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Lat Pulldown (Cable)",1,90.0,7,0,0,"","",
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Lat Pulldown (Cable)",2,90.0,6,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Lat Pulldown (Cable)",3,90.0,6,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Cable)",1,99.0,10,0,0,"",,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Cable)",2,110.0,6,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Cable)",3,104.0,7,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Machine)",1,100.0,12,0,0,"",,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Machine)",2,110.0,9,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Seated Row (Machine)",3,110.0,9,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Preacher Curl (Machine)",1,40.0,8,0,0,"",,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Preacher Curl (Machine)",2,40.0,7,0,0,,,
2024-08-09 13:19:23,"Midday Workout",1h 12m,"Preacher Curl (Machine)",3,40.0,6,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Press (Machine)",1,100.0,12,0,0,"","",
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Press (Machine)",2,110.0,11,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Press (Machine)",3,120.0,7,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Fly",1,80.0,12,0,0,"",,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Fly",2,90.0,12,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Chest Fly",3,100.0,8,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Seated Overhead Press (Dumbbell)",1,20.0,10,0,0,"",,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Seated Overhead Press (Dumbbell)",2,20.0,10,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Seated Overhead Press (Dumbbell)",3,20.0,13,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Lateral Raise (Cable)",1,7.0,13,0,0,"",,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Lateral Raise (Cable)",2,10.0,9,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Lateral Raise (Cable)",3,10.0,8,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension",1,50.0,10,0,0,"",,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension",2,50.0,8,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension",3,50.0,9,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension (Cable)",1,30.0,7,0,0,"",,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension (Cable)",2,30.0,8,0,0,,,
2024-08-28 18:02:19,"Evening Workout",1h 49m,"Triceps Extension (Cable)",3,30.0,6,0,0,,,
